Date,price,prob_down,pred_ret,ret_1d
2009-11-17,1138.8,0.6004550457000732,0.00859632808715105,0.0016683340072631836
2009-11-18,1140.7,0.6010055541992188,0.008654083125293255,0.0006136894226074219
2009-11-19,1141.4,0.6015985012054443,0.008715413510799408,0.004380583763122559
2009-11-20,1146.4,0.6021946668624878,0.008777049370110035,0.015614151954650879
2009-11-23,1164.3,0.6028153300285339,0.00884254090487957,0.001030564308166504
2009-11-24,1165.5,0.6034305095672607,0.008908363059163094,0.018361210823059082
2009-11-25,1186.9,0.6041267514228821,0.008980553597211838,-0.010700225830078125
2009-11-27,1174.2,0.6048823595046997,0.009051471948623657,0.005876421928405762
2009-11-30,1181.1,0.6056661009788513,0.009121746756136417,0.015240073204040527
2009-12-01,1199.1,0.6064725518226624,0.009196663275361061,0.010758042335510254
2009-12-02,1212.0,0.6072927713394165,0.009275916963815689,0.004455447196960449
2009-12-03,1217.4,0.6081644296646118,0.009359248913824558,-0.0399211049079895
2009-12-04,1168.8,0.6087382435798645,0.009416857734322548,-0.0046201348304748535
2009-12-07,1163.4,0.6090333461761475,0.009449928998947144,-0.017706692218780518
2009-12-08,1142.8,0.6090773344039917,0.009456980973482132,-0.019600987434387207
2009-12-09,1120.4,0.6088530421257019,0.00943835824728012,0.004730343818664551
2009-12-10,1125.7,0.6084604263305664,0.009404344484210014,-0.005596458911895752
2009-12-11,1119.4,0.6079225540161133,0.009357176721096039,0.003484010696411133
2009-12-14,1123.3,0.6073100566864014,0.009303553961217403,-0.0008012056350708008
2009-12-15,1122.4,0.6066872477531433,0.009244497865438461,0.01167142391204834
2009-12-16,1135.5,0.6060540676116943,0.009179008193314075,-0.02527517080307007
2009-12-17,1106.8,0.6053580045700073,0.009104624390602112,0.003614068031311035
2009-12-18,1110.8,0.6046311259269714,0.009026788175106049,-0.013863921165466309
2009-12-21,1095.4,0.6037784814834595,0.008937925100326538,-0.008581340312957764
2009-12-22,1086.0,0.6027703285217285,0.008835304528474808,0.006721973419189453
2009-12-23,1093.3,0.601749837398529,0.008730829693377018,0.009878277778625488
2009-12-24,1104.1,0.6008164882659912,0.008632538840174675,0.0028077363967895508
2009-12-28,1107.2,0.6000200510025024,0.008544430136680603,-0.009212374687194824
2009-12-29,1097.0,0.5992836356163025,0.008459754288196564,-0.005013644695281982
2009-12-30,1091.5,0.5985733270645142,0.00837690383195877,0.0033898353576660156
2009-12-31,1095.2,0.5979974865913391,0.008304312825202942,0.02054417133331299
2010-01-04,1117.7,0.5975720882415771,0.008246774785220623,0.0003578662872314453
2010-01-05,1118.1,0.5972355008125305,0.0082000233232975,0.015919923782348633
2010-01-06,1135.9,0.5970751643180847,0.00817157980054617,-0.00246506929397583
2010-01-07,1133.1,0.596982479095459,0.008151436224579811,0.004500865936279297
2010-01-08,1138.2,0.5969506502151489,0.008139636367559433,0.010982275009155273
2010-01-11,1150.7,0.5970372557640076,0.008140666410326958,-0.018944919109344482
2010-01-12,1128.9,0.597148060798645,0.008141634054481983,0.00664365291595459
2010-01-13,1136.4,0.5645132660865784,0.004696553573012352,0.005455732345581055
2010-01-14,1142.6,0.5645892024040222,0.0046911705285310745,-0.010939955711364746
2010-01-15,1130.1,0.5646455883979797,0.0046822126023471355,0.008494853973388672
2010-01-19,1139.7,0.5646786689758301,0.004678509663790464,-0.024041354656219482
2010-01-20,1112.3,0.564662754535675,0.004678206518292427,-0.008630871772766113
2010-01-21,1102.7,0.5646272897720337,0.0046738525852561,-0.012242674827575684
2010-01-22,1089.2,0.5645841360092163,0.004663013853132725,0.0055086612701416016
2010-01-25,1095.2,0.5645611882209778,0.004652974661439657,0.002465367317199707
2010-01-26,1097.9,0.5645327568054199,0.00464450940489769,-0.012296199798583984
2010-01-27,1084.4,0.5644784569740295,0.004640598781406879,-0.0007377862930297852
2010-01-28,1083.6,0.564387857913971,0.0046411738730967045,-0.0005536675453186035
2010-01-29,1083.0,0.564260721206665,0.004645395092666149,0.019667625427246094
2010-02-01,1104.3,0.5641337633132935,0.004656302276998758,0.011862754821777344
2010-02-02,1117.4,0.5640314221382141,0.004668785724788904,-0.005369603633880615
2010-02-03,1111.4,0.5639088749885559,0.004686854314059019,-0.044088542461395264
2010-02-04,1062.4,0.5637627243995667,0.004698630888015032,-0.009600996971130371
2010-02-05,1052.2,0.5635794401168823,0.004715034272521734,0.012830257415771484
2010-02-08,1065.7,0.5633896589279175,0.004733178298920393,0.010321855545043945
2010-02-09,1076.7,0.5632315278053284,0.00475182943046093,-0.0008357763290405273
2010-02-10,1075.8,0.5630822777748108,0.004773028660565615,0.01710343360900879
2010-02-11,1094.2,0.5629583597183228,0.004797283094376326,-0.00429534912109375
2010-02-12,1089.5,0.5628374218940735,0.004821490030735731,0.027352094650268555
